episode,steps,reward,reward100,reward50,reward10,mean_s_q,mean_t_q,mean_td_error,mean_h_error,action_count0,mean_wg,median_wg,max_wg,min_wg
6220,1125512,-0.0127,-10.9,-10.3,-7.4,-3.25924,-3.13248,-0.107871,0.114075,181,3.00661e-07,1.28049e-07,2.50401e-06,0.0
6224,1126236,-0.0009,-11.4,-10.5,-12.5,-3.34549,-3.19357,-0.0678586,0.0984341,181,2.37382e-07,9.95608e-08,1.53132e-06,0.0
6228,1126960,-0.0019,-11.7,-11.0,-15.8,-3.53483,-3.35973,-0.0677559,0.0969648,181,2.68418e-07,1.25484e-07,2.15221e-06,0.0
6232,1127684,-0.0001,-11.1,-11.3,-15.3,-2.884,-2.79845,-0.0655286,0.069566,181,2.50512e-07,1.1275e-07,2.12465e-06,0.0
6236,1128408,-0.0027,-11.1,-10.6,-7.1,-3.25419,-3.14585,-0.099174,0.113567,181,2.69914e-07,1.15436e-07,1.6283e-06,0.0
6240,1129132,-0.0016,-11.3,-10.8,-8.3,-3.71142,-3.52619,-0.129788,0.144165,181,2.42323e-07,9.85892e-08,1.79403e-06,0.0
6244,1129856,-0.0042,-11.5,-11.4,-12.4,-3.95677,-3.83612,-0.0544114,0.105763,181,2.4406e-07,1.07618e-07,1.4757e-06,0.0
6248,1130580,-0.0486666666667,-11.2,-11.0,-13.7,-3.2046,-3.10107,-0.0747238,0.0918794,181,1.19696e-07,4.78618e-08,5.99912e-07,0.0
6252,1131304,-0.00343333333333,-11.1,-11.2,-9.6,-3.0912,-2.93666,-0.108439,0.121524,181,1.1346e-07,4.54716e-08,8.449e-07,0.0
6256,1132028,-0.0004,-11.1,-11.4,-10.0,-3.23947,-3.12407,-0.0850856,0.099176,181,2.17255e-07,8.58551e-08,2.66218e-06,0.0
6260,1132752,-0.0026,-10.8,-10.6,-7.8,-3.18932,-3.07565,-0.103468,0.110859,181,1.39948e-07,5.20134e-08,9.27242e-07,0.0
6264,1133476,-0.0075,-11.0,-10.7,-6.3,-2.91006,-2.80642,-0.079141,0.0963186,181,1.04956e-07,3.35889e-08,7.43208e-07,0.0
6268,1134200,-0.2314,-10.3,-10.3,-6.9,-2.69147,-2.6048,-0.0602931,0.0815197,181,3.76506e-07,1.3512e-07,2.85866e-06,0.0
6272,1134924,-0.0485,-10.1,-10.0,-6.3,-3.01377,-2.9516,-0.0516574,0.0740942,181,4.19509e-07,1.3322e-07,5.36484e-06,0.0
6276,1135648,-0.145,-10.1,-8.9,-8.5,-3.0558,-2.93911,-0.0748644,0.0942316,181,1.57211e-07,5.62345e-08,1.04445e-06,0.0
6280,1136372,-0.0665,-10.3,-9.3,-12.1,-3.2145,-3.07972,-0.0495116,0.0796858,181,6.43903e-07,2.73929e-07,5.26384e-06,0.0
6284,1137096,-0.0074,-10.4,-9.8,-14.3,-2.79293,-2.73334,-0.0271309,0.0741106,181,2.57328e-07,8.59204e-08,2.09264e-06,0.0
6288,1137820,-0.1018,-10.1,-9.9,-7.5,-2.89512,-2.78892,-0.0656833,0.084531,181,1.74058e-07,6.28257e-08,1.62081e-06,0.0
6292,1138544,-0.167333333333,-10.3,-9.4,-11.0,-3.02505,-2.92369,-0.0611946,0.0703051,181,3.56015e-07,1.40114e-07,3.53921e-06,0.0
6296,1139268,-0.0126666666667,-10.9,-10.2,-15.9,-3.25424,-3.10692,-0.0604305,0.101702,181,8.50464e-07,3.1542e-07,8.84346e-06,0.0
6300,1139992,-0.0193666666667,-10.6,-10.0,-14.1,-3.12779,-3.01778,-0.0462035,0.075438,181,4.75715e-07,1.38136e-07,3.65495e-06,0.0
6304,1140716,-0.1652,-10.9,-10.1,-14.5,-3.2573,-3.16417,-0.0554792,0.0778593,181,2.82218e-07,9.35591e-08,2.15478e-06,0.0
6308,1141440,-0.0747666666667,-11.0,-10.7,-11.6,-2.93253,-2.83819,-0.0358799,0.062913,181,3.7727e-07,1.21012e-07,4.50989e-06,0.0
6312,1142164,-0.0015,-11.0,-11.6,-15.4,-3.25955,-3.12743,-0.058973,0.118565,181,8.37027e-07,3.01364e-07,5.55416e-06,0.0
6316,1142888,-0.000533333333333,-10.9,-11.4,-11.9,-2.69283,-2.61266,-0.0763072,0.0659561,181,3.76496e-07,1.24744e-07,3.03202e-06,0.0
6320,1143612,-0.0009,-11.4,-12.6,-10.7,-3.39401,-3.22311,-0.0927729,0.129057,181,3.4345e-07,1.30063e-07,2.60871e-06,0.0
6324,1144336,-0.0026,-11.2,-13.3,-14.2,-3.67109,-3.56169,-0.0644763,0.0928667,181,4.80903e-07,2.02664e-07,3.6491e-06,0.0
6328,1145060,-0.0007,-10.8,-11.9,-10.2,-3.48408,-3.3745,-0.0815638,0.0929779,181,3.43637e-07,1.41086e-07,2.42168e-06,0.0
6332,1145784,-0.0004,-10.7,-12.1,-9.0,-2.83293,-2.73599,-0.0918192,0.0948368,181,1.09733e-07,4.50642e-08,7.36439e-07,0.0
6336,1146508,-0.0386333333333,-11.2,-12.9,-11.0,-3.2383,-3.12113,-0.0552818,0.0918975,181,1.83927e-07,7.77369e-08,1.36554e-06,0.0
6340,1147232,-0.0196,-11.4,-13.1,-14.5,-3.31173,-3.14373,-0.0901011,0.107281,181,4.31075e-07,1.68721e-07,3.51127e-06,0.0
6344,1147956,-0.270266666667,-11.6,-13.8,-18.3,-3.21103,-3.08416,-0.0506753,0.0829118,181,7.06324e-07,2.65333e-07,8.10534e-06,0.0
6348,1148680,-0.0227,-11.7,-13.1,-13.6,-3.28031,-3.15708,-0.0585059,0.07819,181,6.95871e-07,2.88571e-07,4.68632e-06,0.0
6352,1149404,-0.0069,-11.7,-13.2,-14.1,-3.30612,-3.22856,-0.0565353,0.0818179,181,5.97419e-07,2.11889e-07,4.36617e-06,0.0
6356,1150128,-0.0004,-11.4,-12.6,-6.9,-3.03961,-2.94365,-0.0826878,0.0927771,181,5.13152e-07,1.75196e-07,3.94941e-06,0.0
6360,1150852,-0.0039,-11.4,-11.3,-7.3,-2.86619,-2.78988,-0.067601,0.077546,181,3.24327e-07,1.17122e-07,2.14726e-06,0.0
6364,1151576,-0.0019,-11.8,-12.3,-9.7,-3.40416,-3.27033,-0.0772852,0.0989203,181,3.5711e-07,1.40344e-07,2.13348e-06,0.0
6368,1152300,-0.239166666667,-11.9,-11.5,-11.3,-3.34745,-3.21841,-0.0843372,0.0906025,181,6.2957e-07,2.5067e-07,4.85734e-06,0.0
6372,1153024,-0.00763333333333,-11.8,-11.0,-9.1,-2.86671,-2.80023,-0.0699089,0.0808803,181,2.2594e-07,8.67702e-08,1.77164e-06,0.0
6376,1153748,-0.0011,-11.5,-10.1,-3.6,-3.48338,-3.42435,-0.0684469,0.0945043,181,3.37176e-07,1.24703e-07,2.3131e-06,0.0
6380,1154472,-0.0013,-11.8,-11.3,-10.8,-4.07363,-3.88934,-0.0948588,0.158659,181,6.0318e-07,2.7055e-07,4.5691e-06,0.0
6384,1155196,-0.104033333333,-12.1,-12.0,-16.9,-4.29512,-4.08919,-0.120707,0.194514,181,1.72563e-07,7.71271e-08,1.15561e-06,0.0
6388,1155920,-0.0003,-12.4,-11.3,-17.3,-3.67819,-3.49039,-0.114019,0.117852,181,1.88049e-07,8.21664e-08,1.80158e-06,0.0
6392,1156644,-0.0051,-12.1,-11.0,-13.3,-3.23795,-3.1579,-0.0796665,0.090583,181,3.01551e-07,1.40899e-07,2.47922e-06,0.0
6396,1157368,-0.0008,-11.6,-9.9,-7.1,-3.07937,-3.01152,-0.0499279,0.0664144,181,1.87207e-07,6.9664e-08,1.61368e-06,0.0
6400,1158092,-0.0004,-12.1,-11.2,-12.9,-3.80485,-3.66009,-0.0549195,0.117053,181,6.08206e-07,2.33838e-07,7.36644e-06,0.0
6404,1158816,-0.0054,-12.2,-11.6,-17.4,-3.61566,-3.46543,-0.0720507,0.112707,181,7.59033e-07,2.90285e-07,5.61548e-06,0.0
6408,1159540,-0.0064,-12.0,-11.8,-14.4,-3.82832,-3.70375,-0.107075,0.114801,181,7.24048e-07,2.52679e-07,5.89932e-06,0.0
6412,1160264,-0.0011,-11.6,-11.6,-7.4,-3.5949,-3.44072,-0.146514,0.141618,181,2.44967e-07,9.57871e-08,2.62365e-06,0.0
6416,1160988,-0.0044,-11.9,-11.3,-8.6,-3.62744,-3.50308,-0.0803774,0.105398,181,3.80078e-07,1.58406e-07,2.83448e-06,0.0
6420,1161712,-0.00256666666667,-11.3,-11.4,-8.8,-3.13598,-3.02838,-0.0813745,0.0910549,181,5.76942e-07,1.80718e-07,5.18284e-06,0.0
6424,1162436,-0.0003,-11.0,-11.5,-6.9,-2.76462,-2.70027,-0.0656365,0.0762858,181,2.28813e-07,7.62497e-08,1.57807e-06,0.0
6428,1163160,-0.425366666667,-11.4,-11.9,-9.6,-3.67245,-3.53365,-0.0625904,0.13882,181,9.48697e-08,3.77377e-08,5.57604e-07,0.0
6432,1163884,-0.0377666666667,-11.9,-12.2,-15.9,-3.90363,-3.74116,-0.0667856,0.104665,181,1.05428e-07,4.14961e-08,8.78263e-07,0.0
6436,1164608,-0.0015,-11.5,-10.9,-16.2,-3.17577,-3.05649,-0.0840146,0.101937,181,4.10787e-07,1.25408e-07,3.29966e-06,0.0
6440,1165332,-0.0803666666667,-11.3,-11.2,-10.7,-3.47705,-3.36693,-0.0801543,0.104259,181,7.57873e-08,2.4384e-08,5.34899e-07,0.0
6444,1166056,-0.486133333333,-11.2,-12.3,-12.7,-3.41797,-3.29907,-0.0487509,0.109816,181,3.90411e-07,1.2828e-07,5.50052e-06,0.0
6448,1166780,-0.214066666667,-11.6,-12.7,-16.1,-3.80134,-3.60265,-0.0845231,0.104857,181,2.99909e-07,1.01083e-07,3.05143e-06,0.0
6452,1167504,-0.0005,-11.5,-11.5,-17.7,-3.71406,-3.59976,-0.0576094,0.0854945,181,1.05863e-06,4.48427e-07,9.88281e-06,0.0
6456,1168228,-0.0057,-11.6,-11.5,-12.1,-3.36723,-3.24826,-0.0912796,0.115192,181,6.66892e-07,2.47476e-07,6.64781e-06,0.0
6460,1168952,-0.0009,-11.9,-12.1,-11.8,-3.44368,-3.29138,-0.110599,0.13835,181,1.99743e-07,8.43796e-08,1.52833e-06,0.0
6464,1169676,-0.0029,-11.5,-12.0,-8.9,-3.51538,-3.39174,-0.100415,0.10236,181,1.60956e-07,5.89265e-08,1.3649e-06,0.0
6468,1170400,-0.025,-11.5,-11.5,-8.0,-3.06236,-2.9625,-0.0976849,0.09352,181,2.2103e-07,7.39016e-08,1.41168e-06,0.0
6472,1171124,-0.0685,-11.7,-12.1,-7.1,-3.21567,-3.10192,-0.10282,0.10672,181,6.25044e-07,1.83528e-07,1.05226e-05,0.0
6476,1171848,-0.0001,-12.2,-12.5,-10.1,-3.60645,-3.44196,-0.122013,0.141129,181,1.26239e-07,4.82873e-08,9.1204e-07,0.0
6480,1172572,-0.0114333333333,-11.4,-10.8,-8.1,-3.082,-2.96706,-0.0998517,0.10298,181,2.8701e-07,1.09354e-07,1.84743e-06,0.0
6484,1173296,-0.0358666666667,-10.9,-10.3,-6.6,-2.84587,-2.77627,-0.0658386,0.0690458,181,4.88063e-07,1.57133e-07,3.61835e-06,0.0
6488,1174020,-0.0597666666667,-10.5,-9.7,-4.5,-3.07673,-2.97326,-0.108945,0.111306,181,2.68221e-07,9.45902e-08,2.19259e-06,0.0
6492,1174744,-0.192333333333,-10.7,-10.1,-6.6,-3.23547,-3.1336,-0.0829849,0.113906,181,8.17449e-08,2.7802e-08,5.74143e-07,0.0
6496,1175468,-0.0069,-11.1,-10.0,-12.7,-3.51645,-3.38663,-0.0216769,0.118202,181,7.6157e-08,3.34882e-08,4.66287e-07,0.0
6500,1176192,-0.0008,-10.4,-9.1,-11.8,-3.51516,-3.35776,-0.0802486,0.104863,181,1.92162e-07,8.06867e-08,1.75955e-06,0.0
6504,1176916,-0.001,-10.0,-8.5,-11.3,-3.2126,-3.08805,-0.121538,0.120505,181,1.94012e-07,6.95857e-08,1.26296e-06,0.0
6508,1177640,-0.0890666666667,-10.2,-8.7,-7.6,-3.45738,-3.33034,-0.0909437,0.11468,181,2.35009e-07,8.94791e-08,1.67739e-06,0.0
6512,1178364,-0.0003,-10.4,-8.6,-9.7,-3.25343,-3.10235,-0.093206,0.112203,181,7.89545e-08,3.00108e-08,4.11414e-07,0.0
6516,1179088,-0.0188,-10.5,-9.2,-13.8,-3.36853,-3.24559,-0.0608507,0.103427,181,8.15198e-07,2.77347e-07,8.37019e-06,0.0
6520,1179812,-0.000766666666667,-10.6,-9.2,-11.4,-3.30679,-3.21668,-0.0553206,0.0741793,181,1.80671e-07,6.69042e-08,9.98822e-07,0.0
6524,1180536,-0.0486666666667,-11.3,-10.1,-15.7,-3.56467,-3.40665,-0.0819929,0.107123,181,2.25356e-07,9.22687e-08,1.27994e-06,0.0
6528,1181260,-0.0015,-11.2,-10.7,-15.7,-3.61543,-3.46105,-0.0832375,0.108202,181,3.08046e-07,1.08983e-07,2.67434e-06,0.0
6532,1181984,-0.0588,-10.9,-11.2,-14.1,-3.68845,-3.50026,-0.131522,0.127721,181,3.23366e-07,1.1825e-07,3.73671e-06,0.0
6536,1182708,-0.0027,-11.1,-12.1,-16.3,-3.08514,-2.96612,-0.0699847,0.0911014,181,4.08016e-07,1.52115e-07,2.64838e-06,0.0
6540,1183432,-0.0461,-11.0,-12.1,-9.9,-3.04618,-2.92781,-0.0851157,0.1014,181,1.16775e-07,4.58472e-08,8.4901e-07,0.0
6544,1184156,-0.0042,-10.7,-12.4,-9.1,-3.03471,-2.91638,-0.0885272,0.0994826,181,1.09353e-07,4.27184e-08,8.75927e-07,0.0
6548,1184880,-0.0013,-10.2,-11.3,-7.5,-3.46795,-3.35734,-0.10107,0.115916,181,1.99285e-07,7.37669e-08,1.94426e-06,0.0
6552,1185604,-0.1125,-10.0,-11.2,-5.4,-3.00023,-2.9201,-0.077878,0.0840448,181,1.29425e-07,4.39353e-08,1.22768e-06,0.0
6556,1186328,-0.0109,-10.1,-11.7,-7.1,-3.16028,-3.08703,-0.0454177,0.0897898,181,4.54501e-07,1.58711e-07,3.21344e-06,0.0
6560,1187052,-0.0008,-9.8,-11.1,-7.4,-3.10903,-2.9825,-0.0939829,0.115937,181,5.26259e-07,1.99055e-07,4.3719e-06,0.0
6564,1187776,-0.0038,-10.4,-11.9,-14.0,-3.29096,-3.14855,-0.0573302,0.0895403,181,2.00321e-07,8.04554e-08,1.21164e-06,0.0
6568,1188500,-0.0034,-10.8,-11.9,-16.9,-3.31452,-3.1679,-0.0857053,0.115993,181,6.88473e-08,2.6938e-08,4.09014e-07,0.0
6572,1189224,-0.0015,-10.9,-11.7,-13.1,-3.5738,-3.45088,-0.070793,0.108427,181,2.33955e-07,8.39002e-08,1.91479e-06,0.0
6576,1189948,-0.0005,-10.6,-11.4,-10.4,-3.52041,-3.40114,-0.100287,0.0978591,181,1.62948e-07,6.25765e-08,1.08958e-06,0.0
6580,1190672,-0.001,-10.9,-10.3,-10.2,-3.55195,-3.41863,-0.113411,0.130705,181,7.17884e-08,3.49513e-08,4.9489e-07,0.0
6584,1191396,-0.0656333333333,-10.9,-10.0,-7.7,-3.5449,-3.44458,-0.0830866,0.101512,181,6.32626e-07,2.59906e-07,4.89064e-06,0.0
6588,1192120,-0.0034,-11.1,-9.8,-7.9,-3.11501,-3.01599,-0.0622729,0.0956034,181,2.44892e-07,9.69245e-08,1.70658e-06,0.0
6592,1192844,-0.0066,-11.0,-9.7,-8.8,-3.29986,-3.2362,-0.037516,0.0609691,181,3.90997e-07,1.35952e-07,4.75704e-06,0.0
6596,1193568,-0.0777,-11.0,-10.8,-12.7,-3.74776,-3.57574,-0.0898941,0.130036,181,2.64107e-07,9.84907e-08,2.41761e-06,0.0
6600,1194292,-0.0022,-11.3,-11.2,-14.1,-3.54415,-3.38711,-0.083095,0.121306,181,1.92174e-07,7.28951e-08,2.1375e-06,0.0
6604,1195016,-0.0533666666667,-11.3,-11.2,-12.8,-3.381,-3.25928,-0.111928,0.119234,181,2.02697e-07,7.29568e-08,1.18211e-06,0.0
6608,1195740,-0.1929,-11.6,-12.0,-12.4,-3.83461,-3.69912,-0.0531591,0.130913,181,2.28213e-07,9.87049e-08,2.43995e-06,0.0
6612,1196464,-0.0,-11.3,-10.6,-10.7,-3.76019,-3.60154,-0.101418,0.115433,181,1.60976e-07,6.02936e-08,2.16479e-06,0.0
6616,1197188,-0.0017,-11.0,-10.2,-11.0,-2.9984,-2.88125,-0.093718,0.105298,181,7.1698e-07,2.50352e-07,5.8571e-06,0.0
6620,1197912,-0.0002,-10.9,-9.7,-5.7,-3.15464,-3.04719,-0.0967662,0.100442,181,2.91153e-07,1.10029e-07,2.49506e-06,0.0
6624,1198636,-0.0029,-10.4,-9.4,-7.7,-2.81931,-2.74615,-0.048772,0.0648003,181,3.29143e-07,1.14608e-07,2.39135e-06,0.0
6628,1199360,-0.505933333333,-10.1,-9.5,-8.7,-2.83354,-2.76581,-0.0396656,0.0649349,181,5.70844e-07,2.18363e-07,5.39375e-06,0.0
6632,1200084,-0.0548333333333,-9.8,-9.3,-7.6,-2.80822,-2.73964,-0.0603742,0.0668182,181,2.11149e-07,7.37335e-08,2.53974e-06,0.0
6636,1200808,-0.0463,-9.5,-8.9,-6.0,-3.44823,-3.34558,-0.102844,0.112445,181,1.26769e-07,4.50454e-08,8.19531e-07,0.0
6640,1201532,-0.0066,-9.6,-9.3,-7.9,-3.47186,-3.36682,-0.0734033,0.0815673,181,8.29125e-08,2.81136e-08,7.1346e-07,0.0
6644,1202256,-0.0016,-9.5,-9.1,-7.9,-3.14051,-3.01648,-0.115289,0.109415,181,5.9097e-07,2.21703e-07,4.29193e-06,0.0
6648,1202980,-0.0011,-9.6,-8.2,-7.1,-3.20769,-3.09181,-0.0937006,0.101117,181,5.25424e-07,1.81478e-07,5.47558e-06,0.0
6652,1203704,-0.0633666666667,-10.1,-9.0,-12.1,-3.60969,-3.50231,-0.0453084,0.106074,181,2.29106e-07,9.23459e-08,1.49567e-06,0.0
6656,1204428,-0.0006,-10.0,-9.1,-12.0,-3.30972,-3.18789,-0.0722677,0.0993723,181,3.9555e-07,1.37133e-07,3.40029e-06,0.0
6660,1205152,-0.01,-10.4,-8.9,-15.0,-3.24118,-3.11395,-0.0699305,0.108454,181,3.8573e-07,1.18105e-07,5.25116e-06,0.0
6664,1205876,-0.0415666666667,-9.7,-9.0,-10.3,-3.0063,-2.91634,-0.0715191,0.0875383,181,2.70211e-07,1.0383e-07,1.56192e-06,0.0
6668,1206600,-0.0017,-9.5,-9.2,-8.5,-3.20195,-3.12349,-0.0428011,0.0876049,181,3.13442e-07,1.25794e-07,2.49186e-06,0.0
6672,1207324,-0.0663,-10.0,-10.8,-15.5,-3.6812,-3.54678,-0.0233875,0.0885816,181,3.507e-07,1.34929e-07,4.56806e-06,0.0
6676,1208048,-0.0121,-10.0,-10.4,-14.5,-3.17274,-3.02825,-0.0780462,0.0900958,181,4.5472e-07,1.71396e-07,4.32273e-06,0.0
6680,1208772,-0.0546666666667,-10.0,-10.7,-14.6,-2.59507,-2.49851,-0.0587533,0.0822687,181,3.12899e-07,1.04448e-07,1.85713e-06,0.0
6684,1209496,-0.0106,-10.2,-11.2,-9.1,-3.08507,-2.97683,-0.0612601,0.0716772,181,2.68694e-07,9.14741e-08,2.50089e-06,0.0
6688,1210220,-0.0016,-10.0,-10.6,-9.7,-2.81966,-2.74115,-0.077999,0.092958,181,2.30339e-07,7.88618e-08,1.34534e-06,0.0
6692,1210944,-0.0019,-10.2,-11.3,-8.2,-3.73015,-3.62943,-0.0716562,0.107998,181,3.38945e-07,1.34516e-07,4.02251e-06,0.0
6696,1211668,-0.0001,-9.6,-10.9,-8.7,-3.1246,-3.03283,-0.0941559,0.103637,181,2.00679e-07,8.36934e-08,1.39804e-06,0.0
6700,1212392,-0.1223,-9.7,-11.4,-9.1,-3.18797,-3.12194,-0.0245365,0.0553216,181,1.63154e-07,7.0019e-08,8.04577e-07,0.0
6704,1213116,-0.0981333333333,-9.8,-10.5,-9.0,-3.02903,-2.94081,-0.053414,0.0762528,181,1.61376e-07,7.15437e-08,1.19138e-06,0.0
6708,1213840,-0.0005,-9.4,-10.1,-11.1,-2.70788,-2.65023,-0.0405253,0.053655,181,3.94729e-07,1.46529e-07,3.25433e-06,0.0
6712,1214564,-0.0013,-9.7,-10.3,-9.2,-2.93963,-2.84654,-0.0578202,0.0855502,181,3.21345e-07,1.12044e-07,2.80597e-06,0.0
6716,1215288,-0.0310333333333,-9.6,-10.1,-7.7,-2.60752,-2.52182,-0.0591902,0.0667888,181,2.8339e-07,1.07543e-07,1.96193e-06,0.0
6720,1216012,-0.0016,-9.9,-10.4,-10.0,-3.00063,-2.86529,-0.0941886,0.107638,181,2.34786e-07,8.43824e-08,1.9623e-06,0.0
6724,1216736,-0.0117,-10.2,-9.7,-13.2,-3.30998,-3.15017,-0.0871632,0.0926704,181,1.3993e-07,6.20498e-08,8.39185e-07,0.0
6728,1217460,-0.520733333333,-10.8,-11.4,-19.0,-3.55766,-3.39995,-0.0498946,0.10898,181,3.40187e-07,1.39393e-07,2.95655e-06,0.0
6732,1218184,-0.0002,-11.2,-11.1,-17.6,-3.22859,-3.118,-0.0336016,0.0702276,181,3.20993e-07,1.40608e-07,2.67178e-06,0.0
6736,1218908,-0.0895,-11.4,-11.8,-15.9,-2.93351,-2.85275,-0.0364972,0.0774497,181,3.02615e-07,1.20944e-07,2.65233e-06,0.0
6740,1219632,-0.2868,-11.4,-11.6,-10.4,-3.00485,-2.89434,-0.048408,0.082215,181,4.69485e-07,1.66254e-07,5.21483e-06,0.0
6744,1220356,-0.114133333333,-12.2,-13.1,-18.8,-3.34304,-3.14828,-0.088136,0.103692,181,2.70416e-07,1.09153e-07,2.38555e-06,0.0
6748,1221080,-0.0016,-12.1,-13.5,-16.3,-3.13948,-3.00305,-0.081933,0.107786,181,9.22173e-08,3.74427e-08,8.79319e-07,0.0
6752,1221804,-0.0378,-11.7,-12.8,-9.8,-3.27015,-3.16626,-0.0837207,0.0918386,181,3.66222e-07,1.38791e-07,2.88584e-06,0.0
6756,1222528,-0.0112333333333,-11.6,-12.6,-8.3,-3.09551,-3.02941,-0.0549653,0.0709428,181,1.255e-07,4.60179e-08,7.46946e-07,0.0
6760,1223252,-0.2792,-11.8,-13.6,-12.4,-3.12534,-3.02468,-0.00296018,0.0881644,181,1.67109e-07,6.54919e-08,1.25534e-06,0.0
6764,1223976,-0.0486666666667,-11.9,-13.5,-12.3,-3.03735,-2.9048,-0.0711874,0.099149,181,6.82153e-08,2.48407e-08,6.25507e-07,0.0
6768,1224700,-0.0793333333333,-12.3,-14.3,-16.6,-3.16992,-3.05332,-0.050886,0.0844255,181,5.11825e-07,1.6136e-07,4.22039e-06,0.0
6772,1225424,-0.0016,-11.7,-13.9,-13.6,-3.23804,-3.13866,-0.0393695,0.0612544,181,7.40853e-07,3.08558e-07,5.38298e-06,0.0
6776,1226148,-0.0637666666667,-12.0,-13.7,-15.0,-3.26138,-3.16719,-0.0606444,0.0855328,181,3.00938e-07,1.11823e-07,2.98342e-06,0.0
6780,1226872,-0.0013,-12.1,-12.7,-10.5,-3.27421,-3.13306,-0.102562,0.117551,181,1.36749e-07,4.6901e-08,9.46052e-07,0.0
6784,1227596,-0.001,-12.0,-13.0,-9.3,-3.52707,-3.42225,-0.056823,0.087401,181,5.22291e-07,1.91422e-07,6.80003e-06,0.0
6788,1228320,-0.0071,-12.0,-12.1,-8.4,-3.08107,-3.02823,-0.0453259,0.0558844,181,2.79305e-07,9.33824e-08,5.47021e-06,0.0
6792,1229044,-0.0031,-11.8,-11.1,-8.1,-2.72865,-2.63519,-0.0618668,0.086791,181,1.41709e-07,4.74479e-08,7.86672e-07,0.0
6796,1229768,-0.279766666667,-12.2,-11.3,-10.0,-3.42352,-3.2829,-0.0845426,0.113025,181,4.16355e-07,1.56055e-07,3.61441e-06,0.0
6800,1230492,-0.0447,-12.2,-11.7,-13.8,-3.53335,-3.40119,-0.0642283,0.107131,181,3.19268e-07,1.31725e-07,3.7149e-06,0.0
6804,1231216,-0.0230333333333,-12.6,-12.2,-15.5,-3.63282,-3.47318,-0.0804391,0.146299,181,1.21294e-07,5.02696e-08,1.38357e-06,0.0
6808,1231940,-0.0,-12.4,-12.0,-12.2,-3.2477,-3.1953,-0.0442029,0.0728969,181,7.00746e-07,2.33535e-07,7.45269e-06,0.0
6812,1232664,-0.0058,-12.1,-10.7,-4.7,-3.27423,-3.18492,-0.0930278,0.100328,181,2.45998e-07,9.37845e-08,1.60949e-06,0.0
6816,1233388,-0.0021,-12.1,-10.4,-4.7,-3.05164,-2.9838,-0.0637653,0.0710482,181,5.35249e-07,1.89001e-07,4.22876e-06,0.0
6820,1234112,-0.0474333333333,-12.1,-9.6,-8.6,-3.16275,-3.06744,-0.0574114,0.0859559,181,5.87475e-07,1.95325e-07,5.78943e-06,0.0
6824,1234836,-0.0036,-12.1,-9.9,-12.4,-3.70798,-3.57495,-0.0494354,0.0729606,181,2.48876e-07,9.73119e-08,2.24828e-06,0.0
6828,1235560,-0.0386333333333,-11.6,-10.5,-15.5,-3.10138,-2.98932,-0.0470044,0.0759615,181,3.38413e-07,9.09198e-08,3.63717e-06,0.0
6832,1236284,-0.0012,-11.3,-10.0,-9.4,-3.07993,-2.99136,-0.0611967,0.080815,181,4.00594e-07,1.59129e-07,2.38667e-06,0.0
6836,1237008,-0.0,-11.0,-9.7,-8.1,-3.20635,-3.12909,-0.0771674,0.0880457,181,9.58452e-08,3.56392e-08,1.03942e-06,0.0
6840,1237732,-0.0432,-11.4,-10.8,-10.7,-3.45957,-3.32907,-0.0508554,0.0629869,181,4.1598e-07,1.57924e-07,3.27662e-06,0.0
6844,1238456,-0.100133333333,-11.1,-11.6,-17.6,-3.53028,-3.3816,-0.0666536,0.11087,181,1.74803e-07,6.66511e-08,1.30946e-06,0.0
6848,1239180,-0.0019,-11.0,-10.9,-11.0,-3.15251,-3.04784,-0.047775,0.0886012,181,2.7543e-07,9.01846e-08,3.7251e-06,0.0
6852,1239904,-0.0051,-10.9,-9.4,-9.4,-2.834,-2.79061,-0.0428947,0.0604481,181,1.61298e-07,6.25827e-08,1.72743e-06,0.0
6856,1240628,-0.0475333333333,-11.1,-10.0,-7.4,-3.16559,-3.05215,-0.064632,0.0959582,181,6.40013e-07,2.13753e-07,6.71937e-06,0.0
6860,1241352,-0.0007,-10.5,-10.0,-8.0,-3.12148,-3.04925,-0.0546055,0.0650094,181,2.04752e-07,5.24966e-08,2.64519e-06,0.0
6864,1242076,-0.0009,-10.4,-10.0,-6.2,-2.78969,-2.71239,-0.0712197,0.0769788,181,2.26425e-07,8.58063e-08,1.90978e-06,0.0
6868,1242800,-0.0,-10.1,-10.5,-7.6,-3.07422,-2.98859,-0.0581748,0.0809134,181,3.62421e-07,1.50542e-07,2.12143e-06,0.0
6872,1243524,-0.0012,-9.7,-9.2,-7.4,-3.19559,-3.13535,-0.0619679,0.0768943,181,5.32597e-07,1.79413e-07,4.78182e-06,0.0
6876,1244248,-0.1137,-9.6,-9.3,-6.7,-2.91877,-2.78867,-0.103911,0.108593,181,4.81411e-08,1.57887e-08,3.32381e-07,0.0
6880,1244972,-0.0004,-9.2,-8.5,-5.3,-2.85838,-2.79178,-0.0727234,0.074613,181,4.20554e-07,1.3788e-07,3.25628e-06,0.0
6884,1245696,-0.0003,-9.5,-9.5,-8.4,-3.28682,-3.13541,-0.107358,0.10987,181,3.87778e-07,1.52551e-07,2.98621e-06,0.0
6888,1246420,-0.0018,-9.8,-8.8,-11.5,-3.26766,-3.10834,-0.124276,0.124309,181,1.03715e-07,4.34024e-08,6.17055e-07,0.0
